min_price,max_price,VenueClass,num_links,seguidoresSpotify,popularidad,subsYT,peso_promotor,conciertos_del_artista_en_ciudad,num_noches,dias_Venta,dias_desde_finVenta,tiene_wiki,tiene_youtube,tiene_lastfm_url,tiene_twitter,tiene_instagram,tiene_itunes,tiene_homepage,NumGeneros,Adult Contemporary,Alternative,Alternative Rock,Ballads/Romantic,Blues,Classical,Classical/Vocal,Club Dance,Dance,Dance/Electronic,Flamenco,Folk,Funky Breaks,Hard Rock,Heavy Metal,Hip-Hop/Rap,Indie Pop,Jazz,Jazz Blues,K-Pop,Latin,Latin Pop,Metal,New Wave,Other,Performance Art,Pop,Pop Metal,Pop Rock,Pop Vocal,Psychedelic,R&B,Reggae,Rock,Singer-Songwriter,Soul,Urban,World
25.0,25.0,0,10,41948.0,28.0,5080.0,8,1.0,1,99,,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25.0,25.0,0,10,41948.0,28.0,5080.0,8,1.0,1,231,,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25.0,25.0,0,10,41948.0,28.0,5080.0,8,1.0,1,232,,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20.0,20.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,1,1.0,1,233,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,27.0,0,1,4564084.492307693,60.90461538461538,1716398.4314720812,16,1.0,1,99,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
105.0,362.5,3,10,27979560.0,82.0,1716398.4314720812,85,4.0,1,115,,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105.0,360.0,3,10,27979560.0,82.0,1716398.4314720812,85,4.0,1,103,,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,22.0,0,1,4564084.492307693,60.90461538461538,1716398.4314720812,8,1.0,1,102,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55.0,55.0,2,9,4564084.492307693,60.90461538461538,1716398.4314720812,1,1.0,1,208,,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,22.0,0,7,5951.0,16.0,1716398.4314720812,8,1.0,1,192,,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32.0,32.0,0,8,375688.0,50.0,1716398.4314720812,13,1.0,1,383,,0,1,0,1,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32.0,32.0,1,8,375688.0,50.0,1716398.4314720812,13,1.0,1,249,,0,1,0,1,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27.0,27.0,0,10,79812.0,33.0,15200.0,8,1.0,1,312,,1,1,1,1,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,25.0,0,8,30759.0,27.0,1716398.4314720812,10,1.0,1,1036,,1,1,0,1,0,1,1,6,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0,22.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,28,1.0,1,60,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,15.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,2,2.0,2,91,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
22.0,22.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,28,1.0,1,10,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.5,26.5,2,0,4564084.492307693,60.90461538461538,1716398.4314720812,1,1.0,1,92,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0,22.0,0,7,2483.0,15.0,667.0,13,1.0,1,107,,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20.0,20.0,0,9,82576.0,34.0,1716398.4314720812,28,1.0,1,114,,1,1,0,1,1,1,1,4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,20.0,0,9,82576.0,34.0,1716398.4314720812,28,1.0,1,72,,1,1,0,1,1,1,1,4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0,22.0,0,7,2483.0,15.0,667.0,13,2.0,2,74,,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20.0,25.0,2,5,55841.0,44.0,28700.0,8,1.0,1,128,,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0,19.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,10,2.0,2,123,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0,19.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,10,1.0,1,37,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0,18.0,0,7,114893.0,52.0,32200.0,28,1.0,1,38,,0,1,0,1,1,0,1,4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0,18.0,0,7,114893.0,52.0,32200.0,28,2.0,1,203,,0,1,0,1,1,0,1,4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,25.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,10,1.0,1,204,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,25.0,1,0,4564084.492307693,60.90461538461538,1716398.4314720812,10,1.0,1,274,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,25.0,0,2,4564084.492307693,60.90461538461538,1716398.4314720812,28,1.0,1,177,,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,22.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,13,1.0,1,60,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,22.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,13,1.0,1,183,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,22.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,13,1.0,1,185,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,25.0,0,2,4564084.492307693,60.90461538461538,1716398.4314720812,28,1.0,1,144,,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35.0,35.0,1,10,596117.0,62.0,106000.0,28,1.0,1,81,,1,1,1,1,1,1,1,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
35.0,35.0,0,10,596117.0,62.0,106000.0,28,1.0,1,100,,1,1,1,1,1,1,1,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,16.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,28,1.0,1,101,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
35.0,35.0,0,9,358212.0,52.0,1716398.4314720812,28,1.0,1,114,,1,1,0,1,1,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25.0,25.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,13,1.0,1,161,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35.0,35.0,0,10,346393.0,49.0,1716398.4314720812,28,1.0,1,263,,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0,35.0,0,10,346393.0,49.0,1716398.4314720812,28,1.0,1,385,,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0,35.0,2,10,346393.0,49.0,1716398.4314720812,28,1.0,1,387,,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,25.0,0,7,151258.0,49.0,62100.0,14,2.0,2,389,,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30.0,55.0,2,6,403441.0,57.0,317000.0,8,2.0,2,422,,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0,35.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,12,1.0,1,130,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12.0,12.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,17,1.0,1,81,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0,18.0,0,1,4564084.492307693,60.90461538461538,1716398.4314720812,16,1.0,1,39,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,25.0,0,7,151258.0,49.0,62100.0,14,2.0,2,277,,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30.0,30.0,0,7,276093.0,57.0,252000.0,6,1.0,1,423,,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
35.0,35.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,12,2.0,2,78,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0,30.0,0,7,276093.0,57.0,252000.0,6,1.0,1,83,,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
35.0,35.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,12,2.0,2,79,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0,60.0,1,0,4564084.492307693,60.90461538461538,1716398.4314720812,12,1.0,1,87,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0,60.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,3,1.0,1,88,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0,22.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,22,1.0,1,109,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,25.0,0,7,4564084.492307693,60.90461538461538,481000.0,85,1.0,1,154,,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0,60.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,3,1.0,1,113,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.0,29.0,2,0,4564084.492307693,60.90461538461538,1716398.4314720812,1,1.0,1,110,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,22.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,22,1.0,1,83,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52.0,144.2,0,1,4564084.492307693,60.90461538461538,1716398.4314720812,1,1.0,1,155,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,15.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,17,1.0,1,208,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30.0,32.0,2,1,4564084.492307693,60.90461538461538,1716398.4314720812,1,1.0,1,40,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,23.0,1,5,62286.0,48.0,25500.0,22,1.0,1,31,,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0,35.0,2,0,4564084.492307693,60.90461538461538,1716398.4314720812,1,1.0,1,113,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0,30.0,0,7,276093.0,57.0,252000.0,6,1.0,1,95,,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12.0,12.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,17,1.0,1,71,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,15.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,17,1.0,1,33,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12.0,12.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,17,1.0,1,46,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0,30.0,0,7,276093.0,57.0,252000.0,6,1.0,1,62,,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
28.0,40.0,2,0,4564084.492307693,60.90461538461538,1716398.4314720812,22,1.0,1,89,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12.0,40.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,3,1.0,1,176,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.0,18.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,28,1.0,1,197,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0,24.0,1,10,884157.0,70.0,407000.0,85,2.0,1,305,,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,18.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,28,1.0,1,199,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0,24.0,0,10,884157.0,70.0,407000.0,85,2.0,1,306,,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
35.0,35.0,0,9,141033.0,47.0,7920.0,85,1.0,1,199,,1,1,1,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
25.0,25.0,0,7,151258.0,49.0,62100.0,14,1.0,1,197,,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.0,18.0,0,1,4564084.492307693,60.90461538461538,1716398.4314720812,16,1.0,1,457,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,15.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,17,1.0,1,313,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40.0,40.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,7,1.0,1,88,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
35.0,35.0,0,0,4564084.492307693,60.90461538461538,1716398.4314720812,7,1.0,1,47,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
